series_id,series_title,area_code,area_name,item_code,item_name,seasonal,periodicity_code,base_period,base_code
"CUUR0120SAT      ","Transportation in Middle Atlantic, all urban consumers, not seasonally adjusted",0120,"Middle Atlantic",SAT,Transportation,U,R,"DECEMBER 2017=100",S
"CUUR0120SAT1     ","Private transportation in Middle Atlantic, all urban consumers, not seasonally adjusted",0120,"Middle Atlantic",SAT1,"Private transportation",U,R,"DECEMBER 2017=100",S
"CUUR0120SATCLTB  ","Transportation commodities less motor fuel in Middle Atlantic, all urban consumers, not seasonally adjusted",0120,"Middle Atlantic",SATCLTB,"Transportation commodities less motor fuel",U,R,"DECEMBER 2017=100",S
"CUUR0120SEEB     ","Tuition, other school fees, and childcare in Middle Atlantic, all urban consumers, not seasonally adjusted",0120,"Middle Atlantic",SEEB,"Tuition, other school fees, and childcare",U,R,"DECEMBER 2017=100",S
"CUUR0120SEFJ     ","Dairy and related products in Middle Atlantic, all urban consumers, not seasonally adjusted",0120,"Middle Atlantic",SEFJ,"Dairy and related products",U,R,"DECEMBER 2017=100",S
"CUUR0120SEFV     ","Food away from home in Middle Atlantic, all urban consumers, not seasonally adjusted",0120,"Middle Atlantic",SEFV,"Food away from home",U,R,"DECEMBER 2017=100",S
"CUUR0120SEHA     ","Rent of primary residence in Middle Atlantic, all urban consumers, not seasonally adjusted",0120,"Middle Atlantic",SEHA,"Rent of primary residence",U,R,"DECEMBER 2017=100",S
"CUUR0120SEHC     ","Owners' equivalent rent of residences in Middle Atlantic, all urban consumers, not seasonally adjusted",0120,"Middle Atlantic",SEHC,"Owners' equivalent rent of residences",U,R,"DECEMBER 2017=100",S
"CUUR0120SEHC01   ","Owners' equivalent rent of primary residence in Middle Atlantic, all urban consumers, not seasonally adjusted",0120,"Middle Atlantic",SEHC01,"Owners' equivalent rent of primary residence",U,R,"DECEMBER 2017=100",S
"CUUR0120SEHF     ","Energy services in Middle Atlantic, all urban consumers, not seasonally adjusted",0120,"Middle Atlantic",SEHF,"Energy services",U,R,"DECEMBER 2017=100",S
"CUUR0120SEHF01   ","Electricity in Middle Atlantic, all urban consumers, not seasonally adjusted",0120,"Middle Atlantic",SEHF01,Electricity,U,R,"DECEMBER 2017=100",S
"CUUR0120SEHF02   ","Utility (piped) gas service in Middle Atlantic, all urban consumers, not seasonally adjusted",0120,"Middle Atlantic",SEHF02,"Utility (piped) gas service",U,R,"DECEMBER 2017=100",S
"CUUR0120SETA     ","New and used motor vehicles in Middle Atlantic, all urban consumers, not seasonally adjusted",0120,"Middle Atlantic",SETA,"New and used motor vehicles",U,R,"DECEMBER 2017=100",S
"CUUR0120SETA01   ","New vehicles in Middle Atlantic, all urban consumers, not seasonally adjusted",0120,"Middle Atlantic",SETA01,"New vehicles",U,R,"DECEMBER 2017=100",S
"CUUR0120SETA02   ","Used cars and trucks in Middle Atlantic, all urban consumers, not seasonally adjusted",0120,"Middle Atlantic",SETA02,"Used cars and trucks",U,R,"DECEMBER 2017=100",S
"CUUR0120SETB     ","Motor fuel in Middle Atlantic, all urban consumers, not seasonally adjusted",0120,"Middle Atlantic",SETB,"Motor fuel",U,R,"DECEMBER 2017=100",S
"CUUR0120SETB01   ","Gasoline (all types) in Middle Atlantic, all urban consumers, not seasonally adjusted",0120,"Middle Atlantic",SETB01,"Gasoline (all types)",U,R,"DECEMBER 2017=100",S
"CUUR0120SETE     ","Motor vehicle insurance in Middle Atlantic, all urban consumers, not seasonally adjusted",0120,"Middle Atlantic",SETE,"Motor vehicle insurance",U,R,"DECEMBER 2017=100",S
"CUUR0120SS47014  ","Gasoline, unleaded regular in Middle Atlantic, all urban consumers, not seasonally adjusted",0120,"Middle Atlantic",SS47014,"Gasoline, unleaded regular",U,R,"DECEMBER 2017=100",S
"CUUR0120SS47015  ","Gasoline, unleaded midgrade in Middle Atlantic, all urban consumers, not seasonally adjusted",0120,"Middle Atlantic",SS47015,"Gasoline, unleaded midgrade",U,R,"DECEMBER 2017=100",S
"CUUR0120SS47016  ","Gasoline, unleaded premium in Middle Atlantic, all urban consumers, not seasonally adjusted",0120,"Middle Atlantic",SS47016,"Gasoline, unleaded premium",U,R,"DECEMBER 2017=100",S
"CUUR0200AA0      ","All items - old base in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,AA0,"All items - old base",U,R,"DECEMBER 1977=100",A
"CUUR0200SA0      ","All items in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SA0,"All items",U,R,1982-84=100,S
"CUUR0200SA0E     ","Energy in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SA0E,Energy,U,R,1982-84=100,S
"CUUR0200SA0L1    ","All items less food in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SA0L1,"All items less food",U,R,1982-84=100,S
"CUUR0200SA0L1E   ","All items less food and energy in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SA0L1E,"All items less food and energy",U,R,1982-84=100,S
"CUUR0200SA0L2    ","All items less shelter in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SA0L2,"All items less shelter",U,R,1982-84=100,S
"CUUR0200SA0L5    ","All items  less medical care in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SA0L5,"All items less medical care",U,R,1982-84=100,S
"CUUR0200SA0LE    ","All items less energy in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SA0LE,"All items less energy",U,R,1982-84=100,S
"CUUR0200SAA      ","Apparel in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAA,Apparel,U,R,1982-84=100,S
"CUUR0200SAC      ","Commodities in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAC,Commodities,U,R,1982-84=100,S
"CUUR0200SACE     ","Energy commodities in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SACE,"Energy commodities",U,R,1982-84=100,S
"CUUR0200SACL1    ","Commodities less food in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SACL1,"Commodities less food",U,R,1982-84=100,S
"CUUR0200SACL11   ","Commodities less food and beverages in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SACL11,"Commodities less food and beverages",U,R,1982-84=100,S
"CUUR0200SACL1E   ","Commodities less food and energy commodities in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SACL1E,"Commodities less food and energy commodities",U,R,1982-84=100,S
"CUUR0200SAD      ","Durables in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAD,Durables,U,R,1982-84=100,S
"CUUR0200SAE      ","Education and communication in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAE,"Education and communication",U,R,"DECEMBER 1997=100",S
"CUUR0200SAEC     ","Education and communication commodities in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAEC,"Education and communication commodities",U,R,"DECEMBER 2009=100",S
"CUUR0200SAES     ","Education and communication services in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAES,"Education and communication services",U,R,"DECEMBER 2009=100",S
"CUUR0200SAF      ","Food and beverages in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAF,"Food and beverages",U,R,1982-84=100,S
"CUUR0200SAF1     ","Food in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAF1,Food,U,R,1982-84=100,S
"CUUR0200SAF11    ","Food at home in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAF11,"Food at home",U,R,1982-84=100,S
"CUUR0200SAF111   ","Cereals and bakery products in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAF111,"Cereals and bakery products",U,R,1982-84=100,S
"CUUR0200SAF112   ","Meats, poultry, fish, and eggs in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAF112,"Meats, poultry, fish, and eggs",U,R,1982-84=100,S
"CUUR0200SAF113   ","Fruits and vegetables in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAF113,"Fruits and vegetables",U,R,1982-84=100,S
"CUUR0200SAF114   ","Nonalcoholic beverages and beverage materials in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAF114,"Nonalcoholic beverages and beverage materials",U,R,1982-84=100,S
"CUUR0200SAF115   ","Other food at home in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAF115,"Other food at home",U,R,1982-84=100,S
"CUUR0200SAF116   ","Alcoholic beverages in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAF116,"Alcoholic beverages",U,R,1982-84=100,S
"CUUR0200SAG      ","Other goods and services in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAG,"Other goods and services",U,R,1982-84=100,S
"CUUR0200SAGC     ","Other goods in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAGC,"Other goods",U,R,"DECEMBER 2009=100",S
"CUUR0200SAGS     ","Other personal services in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAGS,"Other personal services",U,R,"DECEMBER 2009=100",S
"CUUR0200SAH      ","Housing in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAH,Housing,U,R,1982-84=100,S
"CUUR0200SAH1     ","Shelter in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAH1,Shelter,U,R,1982-84=100,S
"CUUR0200SAH2     ","Fuels and utilities in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAH2,"Fuels and utilities",U,R,1982-84=100,S
"CUUR0200SAH21    ","Household energy in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAH21,"Household energy",U,R,1982-84=100,S
"CUUR0200SAH3     ","Household furnishings and operations in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAH3,"Household furnishings and operations",U,R,1982-84=100,S
"CUUR0200SAH31    ","Household furnishings and supplies in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAH31,"Household furnishings and supplies",U,R,"DECEMBER 2009=100",S
"CUUR0200SAM      ","Medical care in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAM,"Medical care",U,R,1982-84=100,S
"CUUR0200SAM1     ","Medical care commodities in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAM1,"Medical care commodities",U,R,1982-84=100,S
"CUUR0200SAM2     ","Medical care services in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAM2,"Medical care services",U,R,1982-84=100,S
"CUUR0200SAN      ","Nondurables in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAN,Nondurables,U,R,1982-84=100,S
"CUUR0200SANL1    ","Nondurables less food in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SANL1,"Nondurables less food",U,R,1982-84=100,S
"CUUR0200SANL11   ","Nondurables less food and beverages in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SANL11,"Nondurables less food and beverages",U,R,1982-84=100,S
"CUUR0200SANL113  ","Nondurables less food, beverages, and apparel in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SANL113,"Nondurables less food, beverages, and apparel",U,R,1982-84=100,S
"CUUR0200SANL13   ","Nondurables less food and apparel in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SANL13,"Nondurables less food and apparel",U,R,1982-84=100,S
"CUUR0200SAR      ","Recreation in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAR,Recreation,U,R,"DECEMBER 1997=100",S
"CUUR0200SARC     ","Recreation commodities in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SARC,"Recreation commodities",U,R,"DECEMBER 2009=100",S
"CUUR0200SARS     ","Recreation services in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SARS,"Recreation services",U,R,"DECEMBER 2009=100",S
"CUUR0200SAS      ","Services in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAS,Services,U,R,1982-84=100,S
"CUUR0200SAS2RS   ","Rent of shelter in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAS2RS,"Rent of shelter",U,R,"DECEMBER 1982=100",S
"CUUR0200SAS367   ","Other services in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAS367,"Other services",U,R,1982-84=100,S
"CUUR0200SAS4     ","Transportation services in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAS4,"Transportation services",U,R,1982-84=100,S
"CUUR0200SASL2RS  ","Services less rent of shelter in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SASL2RS,"Services less rent of shelter",U,R,"DECEMBER 1982=100",S
"CUUR0200SASL5    ","Services less medical care services in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SASL5,"Services less medical care services",U,R,1982-84=100,S
"CUUR0200SASLE    ","Services less energy services in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SASLE,"Services less energy services",U,R,1982-84=100,S
"CUUR0200SAT      ","Transportation in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAT,Transportation,U,R,1982-84=100,S
"CUUR0200SAT1     ","Private transportation in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SAT1,"Private transportation",U,R,1982-84=100,S
"CUUR0200SATCLTB  ","Transportation commodities less motor fuel in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SATCLTB,"Transportation commodities less motor fuel",U,R,"DECEMBER 2009=100",S
"CUUR0200SEEB     ","Tuition, other school fees, and childcare in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SEEB,"Tuition, other school fees, and childcare",U,R,"DECEMBER 1977=100",S
"CUUR0200SEFJ     ","Dairy and related products in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SEFJ,"Dairy and related products",U,R,1982-84=100,S
"CUUR0200SEFV     ","Food away from home in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SEFV,"Food away from home",U,R,1982-84=100,S
"CUUR0200SEHA     ","Rent of primary residence in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SEHA,"Rent of primary residence",U,R,1982-84=100,S
"CUUR0200SEHC     ","Owners' equivalent rent of residences in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SEHC,"Owners' equivalent rent of residences",U,R,"DECEMBER 1982=100",S
"CUUR0200SEHC01   ","Owners' equivalent rent of primary residence in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SEHC01,"Owners' equivalent rent of primary residence",U,R,"DECEMBER 1982=100",S
"CUUR0200SEHF     ","Energy services in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SEHF,"Energy services",U,R,1982-84=100,S
"CUUR0200SEHF01   ","Electricity in Midwest urban, all urban consumers, not seasonally adjusted",0200,Midwest,SEHF01,Electricity,U,R,1982-84=100,S
